ts_code,name,area,industry,list_date,exchange,chairman,manager,secretary,reg_capital,setup_date,province,city,website,email,employees,business_scope,main_business
300594,朗进科技,山东,运输设备,20190621,SZSE,李敬茂,万晓阳,王涛,8890.67,20000407,山东,莱芜市,www.longertek.com,zhengquan@longertek.com,628.0,空调、冰箱、冷水机组、制冷配件、变频控制器、电子元器件的研发、生产、销售、检验检测、技术服务及技术转让；制冷工程安装。(国家产业政策限制或禁止的行业除外，以上经营范围需凭许可证经营的须凭许可证经营)(依法须经批准的项目，经相关部门批准后方可开展经营活动)。,"轨道交通车辆节能变频热泵空调及变频控制器的研发,生产,销售及服务"
300595,欧普康视,安徽,医疗保健,20170117,SZSE,陶悦群,陶悦群,施贤梅,40387.348,20001026,安徽,合肥市,www.orthok.cn,autekchina@126.com;autekcfo@126.com,898.0,三类医用光电仪器类、 医用检验类、 人工脏器类、 二类医用装备类， 角膜塑型镜， 三类植入体内或长期接触体内的眼科光学器具生产销售， 消毒产品、 护理产品及眼镜的生产及销售， 验光及配镜服务， 眼部健康咨询服务， 镜片护理及维修； 预包装食品与保健食品的销售。（ 依法须经批准的项目， 经相关部门批准后方可开展经营活动）,"公司自成立以来定位于非手术视力矫正领域,是一家专业从事硬性角膜接触镜及护理产品的设计,研发,生产和销售,并提供技术支持与培训服务的硬性角膜接触镜综合服务商.公司主要产品包括角膜塑形镜,普通硬性角膜接触镜及护理产品等,属于国家食药监总局规定的Ⅲ类医疗器械."
300596,利安隆,天津,化工原料,20170119,SZSE,李海平,孙春光,张春平,20501.042,20030808,天津,天津市,www.rianlon.com,sec@rianlon.com,1051.0,聚合物添加剂、化工、医药中间体、染料中间体及相关精细化工产品的生产、销售(危险化学品、剧毒品及易制毒品除外)和技术咨询服务。(以上经营范围涉及行业许可的凭许可证件，在有效期内经营，国家有专项专营规定的按规定办理),"主营业务:高分子材料抗老化化学助剂的研发,生产,销售及相关服务;主要产品:抗氧化剂,光稳定剂和U-PACK产品."
300597,吉大通信,吉林,通信设备,20170123,SZSE,林佳云,林佳云,周伟,24000.0,19850410,吉林,长春市,www.jlucdi.com,jlucdi@jlucdi.com;zhouwei@jlucdi.com;gengyan@jlucdi.com,1353.0,通信企业管理咨询；通信工程勘察、规划、方案、可行性研究、初步设计、施工图设计和工艺设计；通信工程、建筑智能化系统集成工程施工与设计；计算机软、硬件开发；电子产品研发；技术服务与技术培训；通信网络优化；计算机软件销售、电子产品销售。,公司主营业务为提供通信网络设计服务及通信网络工程服务.
300598,诚迈科技,江苏,软件服务,20170120,SZSE,王继平,刘冰冰,梅东,8000.0,20060901,江苏,南京市,www.archermind.com,chengmai@archermind.com,2807.0,商业流程和软件外包服务及相关的信息咨询服务、技术开发、技术转让、技术咨询、技术服务；计算机系统集成；汽车电子产品、通讯产品的研发、销售；影音软件的开发。 （依法须经批准的项目，经相关部门批准后方可开展经营活动）,"公司是移动智能终端软件和技术解决方案主要提供商,主营业务为移动智能终端相关的软件研发,销售及技术服务."
300599,雄塑科技,广东,塑料,20170123,SZSE,黄淦雄,彭晓伟,杨燕芳,30400.0,20041101,广东,佛山市,www.xiongsu.cn,gdxs@xiongsu.cn;lid@xiongsu.cn;XS300599@126.com,1815.0,生产经营塑料制品、五金电器、水龙头、电器开关插座、装饰材料(不含国家政策规定的专营、专控商品)，从事PVC塑料板材的研制和开发(不含废旧塑料)。从事货物及技术进出口业务。(依法须经批准的项目，经相关部门批准后方可开展经营活动。),"公司所属行业为新型化学建材行业.公司自成立以来,专业从事“环保,安全,卫生,高性能”塑料管道的研发,生产和销售.经过多年发展,公司已经成为中国塑料管道行业内工艺技术先进,生产规模较大,产品规格齐全,品牌优势突出的领先企业.公司主要产品为聚氯乙烯(PVC),聚乙烯(PE),无规共聚聚丙烯(PPR)等系列管材管件,包括建筑用给排水管材管件,市政给排水(排污)管材管件,地下通信用塑料管材管件,高压电力电缆用护套管等众多系列."
300600,瑞特股份,江苏,电气设备,20170125,SZSE,龚瑞良,龚瑞良,王东,30358.62,19930209,江苏,苏州市,www.cn-ruite.com,zqb@cs-ruite.com,580.0,船用/陆用电气、电源及电器元件制造、加工；各种非标电器、设备及特种电器设计、制造；电气、自动化技术开发、转让及服务；计算机领域内的软硬件开发、销售及服务；计算机及外围设备组装；各类特种材料的生产与销售；从事货物及技术的进出口业务，但国家限定公司经营或禁止进出口的商品及技术除外(依法须经批准的项目，经相关部门批准后方可开展经营活动)。,"专门从事船舶及海洋工程电气,自动化系统及其系统集成的研发,生产,销售及综合技术服务.主要产品包括:船舶配电系统及船舶机舱自动化系统等."
300601,康泰生物,深圳,生物制药,20170207,SZSE,杜伟民,杜伟民,苗向,64522.09099999999,19920908,广东,深圳市,www.biokangtai.com,office@biokangtai.com,1146.0,开发、生产经营乙肝疫苗及其它医用生物制品(《药品生产许可证》有效期至2015年12月31日)；进出口业务(具体按资格证书办理)；投资兴办医药项目及其它实业(具体项目另行申报)；医药技术开发、信息咨询服务、自有房屋、设备租赁服务(不含限制项目)；普通货运。,"主要产品:重组乙型肝炎疫苗(酿酒酵母)(10μg,20μg,60μg三种规格),b型流感嗜血杆菌结合疫苗,麻疹风疹联合减毒活疫苗,无细胞百白破b型流感嗜血杆菌联合疫苗等产品.主营业务;为人用疫苗的研发,生产和销售,"
300602,飞荣达,深圳,元器件,20170126,SZSE,马飞,杜劲松,王燕,30625.2,19931110,广东,深圳市,www.frd.cn,frdzq@frd.cn,3250.0,研发、生产和销售移动通信、网络通信、路由交换、存储及服务器、电力电子器件等相关共性技术及产品；研发、生产、销售电磁屏蔽材料及其器件、吸波材料及其器件、导热材料及其器件、绝缘材料及其器件、高性能复合材料、电子辅料；研发、生产、销售塑胶产品及组件，金属冲压产品及组件，合金铸造产品及组件；国内商业、物资供销业(不含专营、专控、专卖商品)；进出口业务(按深贸进准字第[2001]1868号文规定办理)；普通货运(在许可有效期内经营)。,"主要产品:电磁屏蔽材料及器件,导热材料及器件及其他电子器件等三大类.主要业务:电磁屏蔽材料及器件,导热材料及器件的研发,设计,生产与销售."
300603,立昂技术,新疆,通信设备,20170126,SZSE,王刚,周路,周路,27518.6658,19960108,新疆,乌鲁木齐市,www.leon.top,sd@leon.top;zhoulu@leon.top;songlili@leon.top,663.0,通信工程的设计施工及相关咨询（以资质证书为准）；顶管服务；有线电视工程技术设计安装。金属材料（贵稀金属除外）、五金交电、百货土产、仪器仪表的销售。计算机软硬件开发销售（电子出版物及音像制品除外）。房产的信息中介。计算机信息系统集成。物流信息咨询。普通货物运输代理及仓储服务。信息业务（含短信息服务业、互联网信息服务、电话信息服务业务）。通信器材设备、建材、化工产品的销售；塑料制品的生产及销售；增值电信业务；接收传送电视节目；广告信息发布。中国移动中国联通业务代办；计算机设备及配件、自动化办公用品、电子产品、教学仪器、办公家具的销售；计算机信息技术咨询，柜台租赁，电脑租赁；设备维护，电子工程，代办电信业务，电信业务服务，通信设备维修，车辆停放服务；餐饮服务；互联网数据中心技术服务，互联网接入及相关服务，互联网信息服务。经营本企业商品的进出口业务，但国家限制或禁止的产品和技术除外。（依法须经批准的项目，经相关部门批准后方可开展经营活动）。,"主营业务:信息技术服务,主要从事为通信运营商提供通信网络技术服务,并基于需方业务需求提供安防系统一体化服务"
300604,长川科技,浙江,专用机械,20170417,SZSE,赵轶,赵轶,赵游,28329.1931,20080410,浙江,杭州市,www.hzcctech.com,zhaoyou@hzcctech.cn,452.0,生产：半导体设备(测试机、分选机)。服务：半导体设备、光机电一体化技术、计算机软件的技术开发、技术服务、成果转让；批发、零售：半导体设备，光机电一体化产品；自营和代理货物和技术的进出口，但国家限定经营或禁止进出口的货物和技术除外；半导体设备租赁；自有房屋租赁。,"主营业务:主要从事集成电路专用设备的研发,生产和销售,主要产品包括集成电路测试机和分选机."
300605,恒锋信息,福建,软件服务,20170208,SZSE,魏晓曦,欧霖杰,程文枝,16531.4091,19951027,福建,福州市,www.i-hengfeng.com,investor@i-hengfeng.com,544.0,计算机信息系统集成、软件开发、建筑智能化工程、计算机机房工程、电子自动化工程、安全技术防范工程、专业音响工程、音视频工程、智能灯光工程、机电设备安装工程、建筑装修装饰工程、防雷工程的设计、施工、维保。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,"主营业务:提供智慧城市行业综合解决方案.公司以智能建筑为载体,为民生(科,教,文,卫),公共安全(公,检,法,军,警),城市服务(园区,金融,政务)等众多应用领域的客户提供设计咨询,系统集成,软硬件开发,管理运维等全过程信息技术服务.公司主要产品:智慧城市行业综合解决方案的基本框架,公司智慧城市综合解决方案的典型行业应用."
300606,金太阳,广东,矿物制品,20170208,SZSE,杨璐,杨璐,杜燕艳,8920.0,20040921,广东,东莞市,www.chinagoldensun.cn,zxyu@chinagoldensun.cn;zqb@chinagoldensun.cn,621.0,制造、销售：砂布、砂纸制品等涂附磨具、磨料及专用设备；开发销售智能数控装备，消费电子产品制造及加工；货物进出口、技术进出口(法律、行政法规规定禁止的项目除外；法律、行政法规规定限制的项目须取得许可后方可经营)。(依法须经批准的项目，经相关部门批准后方可开展经营活动。),"主要产品:为耐水砂纸,干磨砂纸,干磨涂层砂纸和聚酯薄膜砂纸等涂附磨具.主营业务:为砂纸等涂附磨具的制造和销售."
